BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O2                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O3                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O                                                               
cross_section_Baohong_phelps.txt
--------------------------------------------------
N                                                               
cross_section_Baohong_phelps.txt
 
 
 
 Conditions
A1     Electric field / N (Td)                                         
A2     Angular frequency / N (m3/s)               0.000    
A3     Cosine of E-B field angle                  0.000    
A4     Gas temperature (K)                        300.0    
A5     Excitation temperature (K)                 300.0    
A6     Transition energy (eV)                     0.000    
A7     Ionization degree                          0.000    
A8     Plasma density (1/m3)                     0.1000E+19
A9     Ion charge parameter                       1.000    
A10    Ion/neutral mass ratio                     1.000    
A11    e-e momentum effects                       0.000    
A12    Energy sharing                             1.000    
A13    Growth model                               1.000    
A14    Maxwellian mean energy (eV)                0.000    
A15    # of grid points                           200.0    
A16    Grid type                                                       
A17    Maximum energy                                                  
A18    Precision                                 0.1000E-09
A19    Convergence                               0.1000E-03
A20    Maximum # of iterations                    1000.    
A21    Mole fraction N2                          0.8000    
A22    Mole fraction O2                          0.2000    
A23    Mole fraction O3                           0.000    
A24    Mole fraction O                            0.000    
A25    Mole fraction N                            0.000    
         100   9.831      0.9372      0.6026E-13  0.3916E-15  0.1450E-15  0.3360E-15  0.7540E-16  0.1878E-16  0.8686E-18  0.2433E-18  0.3156E-20  0.1278E-21  0.1463E-23   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.5606E-36   0.000      0.3792E-13  0.3589E-16  0.3304E-15   0.000      0.1246E-15   0.000      0.3528E-16  0.9903E-17  0.1540E-16  0.4394E-18   0.000       0.000       0.000       0.000       0.000      0.1155E-12   0.000      0.1550E-13   0.000      0.5356E-13   0.000    
         101   10.03      0.9412      0.6051E-13  0.3990E-15  0.1460E-15  0.3489E-15  0.7973E-16  0.2030E-16  0.9873E-18  0.2832E-18  0.4011E-20  0.1690E-21  0.2113E-23   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.5559E-36   0.000      0.3804E-13  0.3585E-16  0.3289E-15   0.000      0.1244E-15   0.000      0.3533E-16  0.9959E-17  0.1562E-16  0.4545E-18   0.000       0.000       0.000       0.000       0.000      0.1156E-12   0.000      0.1555E-13   0.000      0.5352E-13   0.000    
         102   10.23      0.9447      0.6074E-13  0.4065E-15  0.1469E-15  0.3621E-15  0.8420E-16  0.2189E-16  0.1119E-17  0.3283E-18  0.5065E-20  0.2219E-21  0.3024E-23   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.5514E-36   0.000      0.3815E-13  0.3581E-16  0.3274E-15   0.000      0.1242E-15   0.000      0.3538E-16  0.1001E-16  0.1583E-16  0.4697E-18   0.000       0.000       0.000       0.000       0.000      0.1158E-12   0.000      0.1561E-13   0.000      0.5349E-13   0.000    
         103   10.43      0.9485      0.6098E-13  0.4140E-15  0.1479E-15  0.3754E-15  0.8882E-16  0.2357E-16  0.1265E-17  0.3792E-18  0.6359E-20  0.2896E-21  0.4289E-23   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.5471E-36   0.000      0.3826E-13  0.3578E-16  0.3260E-15   0.000      0.1240E-15   0.000      0.3542E-16  0.1006E-16  0.1604E-16  0.4851E-18   0.000       0.000       0.000       0.000       0.000      0.1159E-12   0.000      0.1566E-13   0.000      0.5347E-13   0.000    
         104   10.64      0.9525      0.6122E-13  0.4217E-15  0.1488E-15  0.3889E-15  0.9359E-16  0.2533E-16  0.1427E-17  0.4372E-18  0.7982E-20  0.3782E-21  0.6092E-23   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.5430E-36   0.000      0.3838E-13  0.3574E-16  0.3246E-15   0.000      0.1238E-15   0.000      0.3547E-16  0.1011E-16  0.1625E-16  0.5006E-18   0.000       0.000       0.000       0.000       0.000      0.1160E-12   0.000      0.1571E-13   0.000      0.5345E-13   0.000    
         105   10.85      0.9561      0.6145E-13  0.4294E-15  0.1496E-15  0.4026E-15  0.9850E-16  0.2719E-16  0.1604E-17  0.5012E-18  0.9905E-20  0.4871E-21  0.8484E-23   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.5390E-36   0.000      0.3848E-13  0.3570E-16  0.3233E-15   0.000      0.1236E-15   0.000      0.3550E-16  0.1016E-16  0.1645E-16  0.5162E-18   0.000       0.000       0.000       0.000       0.000      0.1161E-12   0.000      0.1576E-13   0.000      0.5342E-13   0.000    
         106   11.06      0.9595      0.6167E-13  0.4371E-15  0.1504E-15  0.4164E-15  0.1036E-15  0.2913E-16  0.1798E-17  0.5728E-18  0.1223E-19  0.6236E-21  0.1172E-22   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.5352E-36   0.000      0.3858E-13  0.3566E-16  0.3220E-15   0.000      0.1235E-15   0.000      0.3553E-16  0.1020E-16  0.1665E-16  0.5319E-18   0.000       0.000       0.000       0.000       0.000      0.1163E-12   0.000      0.1581E-13   0.000      0.5340E-13   0.000    
         107   11.27      0.9629      0.6188E-13  0.4450E-15  0.1512E-15  0.4304E-15  0.1087E-15  0.3117E-16  0.2011E-17  0.6524E-18  0.1501E-19  0.7937E-21  0.1606E-22   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.5315E-36   0.000      0.3868E-13  0.3562E-16  0.3207E-15   0.000      0.1233E-15   0.000      0.3556E-16  0.1024E-16  0.1684E-16  0.5476E-18   0.000       0.000       0.000       0.000       0.000      0.1164E-12   0.000      0.1585E-13   0.000      0.5338E-13   0.000    
         108   11.48      0.9661      0.6210E-13  0.4529E-15  0.1519E-15  0.4445E-15  0.1141E-15  0.3330E-16  0.2244E-17  0.7407E-18  0.1834E-19  0.1005E-20  0.2183E-22   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.5280E-36   0.000      0.3877E-13  0.3558E-16  0.3194E-15   0.000      0.1231E-15   0.000      0.3558E-16  0.1028E-16  0.1704E-16  0.5634E-18   0.000       0.000       0.000       0.000       0.000      0.1165E-12   0.000      0.1590E-13   0.000      0.5336E-13   0.000    
         109   11.70      0.9693      0.6231E-13  0.4609E-15  0.1526E-15  0.4588E-15  0.1196E-15  0.3553E-16  0.2497E-17  0.8385E-18  0.2229E-19  0.1265E-20  0.2946E-22   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.5247E-36   0.000      0.3886E-13  0.3554E-16  0.3183E-15   0.000      0.1229E-15   0.000      0.3560E-16  0.1031E-16  0.1722E-16  0.5794E-18   0.000       0.000       0.000       0.000       0.000      0.1166E-12   0.000      0.1594E-13   0.000      0.5335E-13   0.000    
         110   11.91      0.9718      0.6251E-13  0.4689E-15  0.1532E-15  0.4733E-15  0.1252E-15  0.3786E-16  0.2773E-17  0.9463E-18  0.2697E-19  0.1583E-20  0.3946E-22   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.5214E-36   0.000      0.3894E-13  0.3549E-16  0.3171E-15   0.000      0.1226E-15   0.000      0.3561E-16  0.1035E-16  0.1741E-16  0.5953E-18   0.000       0.000       0.000       0.000       0.000      0.1167E-12   0.000      0.1598E-13   0.000      0.5333E-13   0.000    
         111   12.13      0.9748      0.6271E-13  0.4770E-15  0.1538E-15  0.4879E-15  0.1309E-15  0.4029E-16  0.3072E-17  0.1065E-17  0.3249E-19  0.1972E-20  0.5249E-22   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.5183E-36   0.000      0.3903E-13  0.3545E-16  0.3159E-15   0.000      0.1224E-15   0.000      0.3562E-16  0.1038E-16  0.1759E-16  0.6114E-18   0.000       0.000       0.000       0.000       0.000      0.1168E-12   0.000      0.1602E-13   0.000      0.5331E-13   0.000    
         112   12.36      0.9781      0.6291E-13  0.4853E-15  0.1544E-15  0.5027E-15  0.1369E-15  0.4282E-16  0.3401E-17  0.1197E-17  0.3914E-19  0.2461E-20  0.7006E-22   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.5154E-36   0.000      0.3911E-13  0.3540E-16  0.3148E-15  0.1341E-26  0.1222E-15  0.8937E-27  0.3563E-16  0.1041E-16  0.1777E-16  0.6277E-18   0.000       0.000       0.000       0.000       0.000      0.1169E-12   0.000      0.1606E-13   0.000      0.5331E-13   0.000    
         113   12.58      0.9809      0.6311E-13  0.4936E-15  0.1550E-15  0.5176E-15  0.1429E-15  0.4545E-16  0.3752E-17  0.1340E-17  0.4672E-19  0.3034E-20  0.9188E-22   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.5124E-36   0.000      0.3919E-13  0.3536E-16  0.3138E-15  0.2069E-26  0.1220E-15  0.1379E-26  0.3564E-16  0.1043E-16  0.1795E-16  0.6440E-18   0.000       0.000       0.000       0.000       0.000      0.1170E-12   0.000      0.1610E-13   0.000      0.5329E-13   0.000    
         114   12.80      0.9836      0.6330E-13  0.5020E-15  0.1555E-15  0.5327E-15  0.1491E-15  0.4819E-16  0.4136E-17  0.1499E-17  0.5586E-19  0.3755E-20  0.1213E-21   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.5095E-36  0.1161E-27  0.3926E-13  0.3532E-16  0.3127E-15  0.4620E-25  0.1219E-15  0.3071E-25  0.3564E-16  0.1046E-16  0.1812E-16  0.6604E-18  0.4306E-26   0.000       0.000       0.000       0.000      0.1171E-12   0.000      0.1614E-13   0.000      0.5328E-13   0.000    
         115   13.03      0.9861      0.6348E-13  0.5104E-15  0.1560E-15  0.5477E-15  0.1554E-15  0.5101E-16  0.4551E-17  0.1674E-17  0.6666E-19  0.4638E-20  0.1597E-21   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.5071E-36  0.7578E-26  0.3933E-13  0.3527E-16  0.3117E-15  0.1922E-24  0.1217E-15  0.1029E-24  0.3564E-16  0.1048E-16  0.1829E-16  0.6767E-18  0.6784E-25  0.8628E-28   0.000       0.000       0.000      0.1172E-12   0.000      0.1618E-13   0.000      0.5327E-13   0.000    
         116   13.26      0.9887      0.6367E-13  0.5189E-15  0.1564E-15  0.5630E-15  0.1619E-15  0.5396E-16  0.4991E-17  0.1859E-17  0.7856E-19  0.5636E-20  0.2053E-21   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.5046E-36  0.1160E-25  0.3940E-13  0.3522E-16  0.3107E-15  0.2924E-24  0.1215E-15  0.1564E-24  0.3563E-16  0.1051E-16  0.1846E-16  0.6933E-18  0.1037E-24  0.1326E-27   0.000       0.000       0.000      0.1172E-12   0.000      0.1621E-13   0.000      0.5327E-13   0.000    
         117   13.49      0.9912      0.6386E-13  0.5276E-15  0.1569E-15  0.5786E-15  0.1685E-15  0.5703E-16  0.5478E-17  0.2069E-17  0.9329E-19  0.6928E-20  0.2686E-21  0.7648E-27  0.1110E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.5019E-36  0.3484E-25  0.3947E-13  0.3517E-16  0.3097E-15  0.5783E-24  0.1212E-15  0.2842E-24  0.3562E-16  0.1053E-16  0.1863E-16  0.7101E-18  0.2521E-24  0.1321E-24   0.000       0.000       0.000      0.1173E-12   0.000      0.1625E-13   0.000      0.5326E-13   0.000    
         118   13.73      0.9937      0.6404E-13  0.5363E-15  0.1573E-15  0.5942E-15  0.1753E-15  0.6020E-16  0.5985E-17  0.2287E-17  0.1091E-18  0.8344E-20  0.3410E-21  0.1172E-26  0.1711E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.4995E-36  0.5268E-25  0.3954E-13  0.3513E-16  0.3087E-15  0.8667E-24  0.1210E-15  0.4246E-24  0.3562E-16  0.1055E-16  0.1880E-16  0.7269E-18  0.3802E-24  0.2021E-24   0.000       0.000       0.000      0.1174E-12   0.000      0.1628E-13   0.000      0.5325E-13   0.000    
         119   13.96      0.9961      0.6422E-13  0.5452E-15  0.1577E-15  0.6100E-15  0.1822E-15  0.6349E-16  0.6526E-17  0.2523E-17  0.1271E-18  0.1001E-19  0.4306E-21  0.1776E-26  0.2608E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.4971E-36  0.7885E-25  0.3961E-13  0.3508E-16  0.3078E-15  0.1286E-23  0.1208E-15  0.6283E-24  0.3561E-16  0.1057E-16  0.1896E-16  0.7437E-18  0.5674E-24  0.3056E-24   0.000       0.000       0.000      0.1175E-12   0.000      0.1631E-13   0.000      0.5325E-13   0.000    
         120   14.20      0.9983      0.6439E-13  0.5540E-15  0.1580E-15  0.6257E-15  0.1891E-15  0.6685E-16  0.7119E-17  0.2787E-17  0.1495E-18  0.1218E-19  0.5557E-21  0.4995E-26  0.6729E-26  0.2461E-25  0.4360E-26  0.7608E-27  0.4280E-27  0.5242E-28   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.4950E-36  0.1108E-24  0.3967E-13  0.3504E-16  0.3070E-15  0.1926E-23  0.1207E-15  0.9344E-24  0.3560E-16  0.1058E-16  0.1912E-16  0.7607E-18  0.8325E-24  0.5880E-24  0.4694E-26   0.000       0.000      0.1176E-12   0.000      0.1635E-13   0.000      0.5323E-13   0.000    
         121   14.44       1.001      0.6456E-13  0.5630E-15  0.1584E-15  0.6418E-15  0.1963E-15  0.7036E-16  0.7736E-17  0.3062E-17  0.1730E-18  0.1448E-19  0.6937E-21  0.7483E-26  0.1022E-25  0.3755E-25  0.6698E-26  0.1169E-26  0.6602E-27  0.8099E-28   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.4927E-36  0.1618E-24  0.3973E-13  0.3499E-16  0.3061E-15  0.2798E-23  0.1205E-15  0.1353E-23  0.3559E-16  0.1060E-16  0.1928E-16  0.7777E-18  0.1215E-23  0.8741E-24  0.7252E-26   0.000       0.000      0.1176E-12   0.000      0.1638E-13   0.000      0.5322E-13   0.000    
         122   14.68       1.003      0.6474E-13  0.5721E-15  0.1587E-15  0.6580E-15  0.2037E-15  0.7399E-16  0.8394E-17  0.3358E-17  0.1995E-18  0.1717E-19  0.8617E-21  0.1110E-25  0.1538E-25  0.5670E-25  0.1018E-25  0.1778E-26  0.1007E-26  0.1238E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.4907E-36  0.2341E-24  0.3979E-13  0.3495E-16  0.3053E-15  0.4028E-23  0.1203E-15  0.1943E-23  0.3557E-16  0.1062E-16  0.1944E-16  0.7949E-18  0.1757E-23  0.1287E-23  0.1108E-25   0.000       0.000      0.1177E-12   0.000      0.1641E-13   0.000      0.5322E-13   0.000    
         123   14.92       1.005      0.6491E-13  0.5813E-15  0.1590E-15  0.6743E-15  0.2112E-15  0.7773E-16  0.9092E-17  0.3675E-17  0.2294E-18  0.2028E-19  0.1065E-20  0.1631E-25  0.2290E-25  0.8476E-25  0.1531E-25  0.2675E-26  0.1521E-26  0.1872E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.4886E-36  0.3357E-24  0.3984E-13  0.3490E-16  0.3044E-15  0.5750E-23  0.1201E-15  0.2766E-23  0.3556E-16  0.1063E-16  0.1959E-16  0.8122E-18  0.2518E-23  0.1877E-23  0.1676E-25   0.000       0.000      0.1178E-12   0.000      0.1644E-13   0.000      0.5321E-13   0.000    
         124   15.17       1.007      0.6507E-13  0.5906E-15  0.1593E-15  0.6907E-15  0.2188E-15  0.8159E-16  0.9834E-17  0.4014E-17  0.2629E-18  0.2387E-19  0.1311E-20  0.2375E-25  0.3377E-25  0.1255E-24  0.2281E-25  0.3985E-26  0.2274E-26  0.2802E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.4866E-36  0.4774E-24  0.3990E-13  0.3485E-16  0.3036E-15  0.8141E-23  0.1199E-15  0.3906E-23  0.3554E-16  0.1064E-16  0.1975E-16  0.8296E-18  0.3579E-23  0.2714E-23  0.2509E-25   0.000       0.000      0.1179E-12   0.000      0.1647E-13   0.000      0.5321E-13   0.000    
         125   15.42       1.009      0.6524E-13  0.5999E-15  0.1595E-15  0.7073E-15  0.2265E-15  0.8557E-16  0.1062E-16  0.4378E-17  0.3006E-18  0.2801E-19  0.1607E-20  0.3428E-25  0.4934E-25  0.1840E-24  0.3364E-25  0.5880E-26  0.3366E-26  0.4154E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.4846E-36  0.6732E-24  0.3995E-13  0.3481E-16  0.3029E-15  0.1143E-22  0.1197E-15  0.5471E-23  0.3552E-16  0.1065E-16  0.1990E-16  0.8471E-18  0.5045E-23  0.3889E-23  0.3720E-25   0.000       0.000      0.1179E-12   0.000      0.1650E-13   0.000      0.5320E-13   0.000    
         126   15.67       1.012      0.6542E-13  0.6097E-15  0.1599E-15  0.7244E-15  0.2344E-15  0.8969E-16  0.1149E-16  0.4786E-17  0.3469E-18  0.3334E-19  0.2013E-20  0.4892E-25  0.7726E-25  0.2921E-24  0.7657E-25  0.1624E-25  0.1268E-25  0.6334E-26  0.1071E-25  0.3269E-26   0.000       0.000       0.000       0.000       0.000       0.000      0.4824E-36  0.9461E-24  0.4002E-13  0.3477E-16  0.3020E-15  0.1612E-22  0.1196E-15  0.7723E-23  0.3552E-16  0.1067E-16  0.2006E-16  0.8654E-18  0.7102E-23  0.5415E-23  0.5296E-24  0.1507E-29   0.000      0.1180E-12   0.000      0.1653E-13   0.000      0.5320E-13   0.000    
         127   15.92       1.014      0.6559E-13  0.6193E-15  0.1601E-15  0.7412E-15  0.2425E-15  0.9391E-16  0.1237E-16  0.5201E-17  0.3942E-18  0.3885E-19  0.2443E-20  0.6919E-25  0.1109E-24  0.4208E-24  0.1116E-24  0.2378E-25  0.1864E-25  0.9378E-26  0.1593E-25  0.4928E-26   0.000       0.000       0.000       0.000       0.000       0.000      0.4806E-36  0.1308E-23  0.4007E-13  0.3472E-16  0.3012E-15  0.2221E-22  0.1194E-15  0.1062E-22  0.3550E-16  0.1068E-16  0.2021E-16  0.8832E-18  0.9816E-23  0.7596E-23  0.7824E-24  0.2334E-29   0.000      0.1181E-12   0.000      0.1656E-13   0.000      0.5320E-13   0.000    
         128   16.17       1.016      0.6575E-13  0.6290E-15  0.1603E-15  0.7582E-15  0.2506E-15  0.9825E-16  0.1330E-16  0.5642E-17  0.4468E-18  0.4512E-19  0.2953E-20  0.9708E-25  0.1579E-24  0.6011E-24  0.1613E-24  0.3451E-25  0.2714E-25  0.1376E-25  0.2347E-25  0.7358E-26   0.000       0.000       0.000       0.000       0.000       0.000      0.4790E-36  0.1794E-23  0.4012E-13  0.3468E-16  0.3005E-15  0.3038E-22  0.1192E-15  0.1449E-22  0.3548E-16  0.1069E-16  0.2036E-16  0.9010E-18  0.1347E-22  0.1057E-22  0.1145E-23  0.3577E-29   0.000      0.1181E-12   0.000      0.1658E-13   0.000      0.5320E-13   0.000    
         129   16.43       1.018      0.6591E-13  0.6387E-15  0.1605E-15  0.7752E-15  0.2589E-15  0.1027E-15  0.1428E-16  0.6112E-17  0.5051E-18  0.5226E-19  0.3555E-20  0.1352E-24  0.2230E-24  0.8516E-24  0.2310E-24  0.4966E-25  0.3919E-25  0.2001E-25  0.3428E-25  0.1088E-25   0.000       0.000       0.000       0.000       0.000       0.000      0.4772E-36  0.2443E-23  0.4016E-13  0.3463E-16  0.2998E-15  0.4126E-22  0.1190E-15  0.1964E-22  0.3545E-16  0.1070E-16  0.2051E-16  0.9190E-18  0.1834E-22  0.1460E-22  0.1662E-23  0.5425E-29   0.000      0.1182E-12   0.000      0.1661E-13   0.000      0.5319E-13   0.000    
         130   16.68       1.020      0.6607E-13  0.6486E-15  0.1607E-15  0.7925E-15  0.2674E-15  0.1073E-15  0.1532E-16  0.6611E-17  0.5696E-18  0.6035E-19  0.4264E-20  0.1868E-24  0.3124E-24  0.1197E-23  0.3283E-24  0.7088E-25  0.5612E-25  0.2886E-25  0.4964E-25  0.1596E-25   0.000       0.000       0.000       0.000       0.000       0.000      0.4755E-36  0.3303E-23  0.4021E-13  0.3459E-16  0.2991E-15  0.5564E-22  0.1188E-15  0.2643E-22  0.3543E-16  0.1071E-16  0.2065E-16  0.9371E-18  0.2480E-22  0.2002E-22  0.2391E-23  0.8147E-29   0.000      0.1183E-12   0.000      0.1664E-13   0.000      0.5319E-13   0.000    
         131   16.94       1.022      0.6622E-13  0.6586E-15  0.1608E-15  0.8098E-15  0.2759E-15  0.1120E-15  0.1641E-16  0.7139E-17  0.6408E-18  0.6951E-19  0.5095E-20  0.2562E-24  0.4344E-24  0.1670E-23  0.4629E-24  0.1004E-24  0.7971E-25  0.4127E-25  0.7128E-25  0.2319E-25   0.000       0.000       0.000       0.000       0.000       0.000      0.4740E-36  0.4435E-23  0.4026E-13  0.3454E-16  0.2984E-15  0.7455E-22  0.1187E-15  0.3534E-22  0.3540E-16  0.1071E-16  0.2080E-16  0.9554E-18  0.3331E-22  0.2725E-22  0.3412E-23  0.1212E-28   0.000      0.1183E-12   0.000      0.1666E-13   0.000      0.5319E-13   0.000    
         132   17.21       1.023      0.6638E-13  0.6687E-15  0.1610E-15  0.8273E-15  0.2846E-15  0.1168E-15  0.1755E-16  0.7700E-17  0.7192E-18  0.7984E-19  0.6067E-20  0.3490E-24  0.5996E-24  0.2312E-23  0.6476E-24  0.1410E-24  0.1123E-24  0.5854E-25  0.1015E-24  0.3341E-25   0.000       0.000       0.000       0.000       0.000       0.000      0.4725E-36  0.5915E-23  0.4030E-13  0.3450E-16  0.2977E-15  0.9922E-22  0.1185E-15  0.4694E-22  0.3538E-16  0.1072E-16  0.2094E-16  0.9737E-18  0.4444E-22  0.3683E-22  0.4830E-23  0.1786E-28   0.000      0.1184E-12   0.000      0.1669E-13   0.000      0.5319E-13   0.000    
         133   17.47       1.025      0.6654E-13  0.6788E-15  0.1611E-15  0.8449E-15  0.2935E-15  0.1218E-15  0.1875E-16  0.8292E-17  0.8054E-18  0.9146E-19  0.7198E-20  0.4722E-24  0.8218E-24  0.3177E-23  0.8992E-24  0.1966E-24  0.1571E-24  0.8241E-25  0.1434E-24  0.4775E-25   0.000       0.000       0.000       0.000       0.000       0.000      0.4710E-36  0.7838E-23  0.4034E-13  0.3445E-16  0.2971E-15  0.1312E-21  0.1183E-15  0.6197E-22  0.3535E-16  0.1072E-16  0.2108E-16  0.9923E-18  0.5891E-22  0.4945E-22  0.6784E-23  0.2609E-28   0.000      0.1184E-12   0.000      0.1671E-13   0.000      0.5319E-13   0.000    
         134   17.73       1.027      0.6669E-13  0.6891E-15  0.1612E-15  0.8626E-15  0.3024E-15  0.1268E-15  0.2001E-16  0.8918E-17  0.9000E-18  0.1045E-18  0.8512E-20  0.6346E-24  0.1118E-23  0.4336E-23  0.1240E-23  0.2722E-24  0.2181E-24  0.1151E-24  0.2011E-24  0.6770E-25   0.000       0.000       0.000       0.000       0.000       0.000      0.4694E-36  0.1032E-22  0.4039E-13  0.3441E-16  0.2965E-15  0.1725E-21  0.1182E-15  0.8131E-22  0.3532E-16  0.1073E-16  0.2122E-16  0.1011E-17  0.7761E-22  0.6595E-22  0.9456E-23  0.3778E-28   0.000      0.1185E-12   0.000      0.1673E-13   0.000      0.5320E-13   0.000    
         135   18.00       1.029      0.6684E-13  0.6995E-15  0.1613E-15  0.8804E-15  0.3115E-15  0.1320E-15  0.2133E-16  0.9579E-17  0.1004E-17  0.1191E-18  0.1003E-19  0.8474E-24  0.1512E-23  0.5877E-23  0.1697E-23  0.3742E-24  0.3006E-24  0.1597E-24  0.2799E-24  0.9524E-25   0.000       0.000       0.000       0.000       0.000       0.000      0.4681E-36  0.1350E-22  0.4043E-13  0.3436E-16  0.2958E-15  0.2254E-21  0.1180E-15  0.1060E-21  0.3530E-16  0.1073E-16  0.2136E-16  0.1030E-17  0.1016E-21  0.8740E-22  0.1308E-22  0.5424E-28   0.000      0.1185E-12   0.000      0.1676E-13   0.000      0.5319E-13   0.000    
         136   18.27       1.030      0.6700E-13  0.7100E-15  0.1614E-15  0.8984E-15  0.3208E-15  0.1373E-15  0.2271E-16  0.1028E-16  0.1117E-17  0.1355E-18  0.1179E-19  0.1124E-23  0.2031E-23  0.7914E-23  0.2307E-23  0.5109E-24  0.4114E-24  0.2198E-24  0.3868E-24  0.1330E-24   0.000       0.000       0.000       0.000       0.000       0.000      0.4667E-36  0.1757E-22  0.4047E-13  0.3432E-16  0.2952E-15  0.2928E-21  0.1178E-15  0.1375E-21  0.3527E-16  0.1073E-16  0.2150E-16  0.1049E-17  0.1323E-21  0.1151E-21  0.1798E-22  0.7723E-28   0.000      0.1186E-12   0.000      0.1678E-13   0.000      0.5319E-13   0.000    
         137   18.54       1.032      0.6715E-13  0.7205E-15  0.1615E-15  0.9161E-15  0.3299E-15  0.1426E-15  0.2415E-16  0.1102E-16  0.1244E-17  0.1545E-18  0.1393E-19  0.1503E-23  0.2748E-23  0.1074E-22  0.3170E-23  0.7111E-24  0.5742E-24  0.3120E-24  0.5552E-24  0.2024E-24  0.2129E-26  0.2998E-27   0.000       0.000       0.000       0.000      0.4654E-36  0.2303E-22  0.4051E-13  0.3427E-16  0.2946E-15  0.3833E-21  0.1176E-15  0.1797E-21  0.3524E-16  0.1073E-16  0.2164E-16  0.1068E-17  0.1734E-21  0.1526E-21  0.2476E-22  0.8004E-27  0.1349E-29  0.1187E-12   0.000      0.1680E-13   0.000      0.5319E-13   0.000    
         138   18.82       1.034      0.6730E-13  0.7312E-15  0.1616E-15  0.9343E-15  0.3394E-15  0.1482E-15  0.2566E-16  0.1179E-16  0.1379E-17  0.1748E-18  0.1626E-19  0.1969E-23  0.3644E-23  0.1427E-22  0.4253E-23  0.9584E-24  0.7757E-24  0.4241E-24  0.7575E-24  0.2794E-24  0.3161E-26  0.4532E-27   0.000       0.000       0.000       0.000      0.4639E-36  0.2959E-22  0.4055E-13  0.3423E-16  0.2940E-15  0.4922E-21  0.1175E-15  0.2304E-21  0.3521E-16  0.1073E-16  0.2178E-16  0.1087E-17  0.2231E-21  0.1985E-21  0.3353E-22  0.1146E-26  0.2044E-29  0.1187E-12   0.000      0.1683E-13   0.000      0.5318E-13   0.000    
