BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O2                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O3                                                              
cross_section_Baohong_phelps.txt
--------------------------------------------------
O                                                               
cross_section_Baohong_phelps.txt
--------------------------------------------------
N                                                               
cross_section_Baohong_phelps.txt
 
 
 
 Conditions
A1     Electric field / N (Td)                                         
A2     Angular frequency / N (m3/s)               0.000    
A3     Cosine of E-B field angle                  0.000    
A4     Gas temperature (K)                        300.0    
A5     Excitation temperature (K)                 300.0    
A6     Transition energy (eV)                     0.000    
A7     Ionization degree                          0.000    
A8     Plasma density (1/m3)                     0.1000E+19
A9     Ion charge parameter                       1.000    
A10    Ion/neutral mass ratio                     1.000    
A11    e-e momentum effects                       0.000    
A12    Energy sharing                             1.000    
A13    Growth model                               1.000    
A14    Maxwellian mean energy (eV)                0.000    
A15    # of grid points                           200.0    
A16    Grid type                                                       
A17    Maximum energy                                                  
A18    Precision                                 0.1000E-09
A19    Convergence                               0.1000E-03
A20    Maximum # of iterations                    1000.    
A21    Mole fraction N2                          0.8000    
A22    Mole fraction O2                          0.2000    
A23    Mole fraction O3                           0.000    
A24    Mole fraction O                            0.000    
A25    Mole fraction N                            0.000    
         285   1.371      0.2781      0.2560E-13  0.7460E-16  0.4172E-17  0.4049E-20  0.1881E-22  0.9856E-25  0.6950E-27  0.4456E-29   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.2134E-35   0.000      0.1315E-13  0.1225E-16  0.1980E-15   0.000      0.1333E-16   0.000      0.7460E-18  0.6071E-19  0.3552E-19  0.3481E-23   0.000       0.000       0.000       0.000       0.000      0.8439E-13   0.000      0.5722E-14   0.000      0.8751E-13   0.000    
         286   1.384      0.2797      0.2570E-13  0.7484E-16  0.4242E-17  0.4569E-20  0.2188E-22  0.1140E-24  0.7994E-27  0.5207E-29   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.2124E-35   0.000      0.1322E-13  0.1237E-16  0.2005E-15   0.000      0.1376E-16   0.000      0.7849E-18  0.6444E-19  0.3801E-19  0.3954E-23   0.000       0.000       0.000       0.000       0.000      0.8453E-13   0.000      0.5747E-14   0.000      0.8719E-13   0.000    
         287   1.397      0.2813      0.2580E-13  0.7508E-16  0.4314E-17  0.5152E-20  0.2542E-22  0.1318E-24  0.9184E-27  0.6078E-29   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.2115E-35   0.000      0.1329E-13  0.1249E-16  0.2031E-15   0.000      0.1420E-16   0.000      0.8254E-18  0.6838E-19  0.4066E-19  0.4488E-23   0.000       0.000       0.000       0.000       0.000      0.8467E-13   0.000      0.5773E-14   0.000      0.8688E-13   0.000    
         288   1.410      0.2829      0.2591E-13  0.7533E-16  0.4388E-17  0.5802E-20  0.2950E-22  0.1525E-24  0.1054E-26  0.7085E-29   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.2105E-35   0.000      0.1336E-13  0.1261E-16  0.2056E-15   0.000      0.1465E-16   0.000      0.8677E-18  0.7253E-19  0.4348E-19  0.5088E-23   0.000       0.000       0.000       0.000       0.000      0.8482E-13   0.000      0.5799E-14   0.000      0.8656E-13   0.000    
         289   1.423      0.2845      0.2601E-13  0.7558E-16  0.4465E-17  0.6529E-20  0.3421E-22  0.1764E-24  0.1208E-26  0.8248E-29   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.2096E-35   0.000      0.1343E-13  0.1273E-16  0.2082E-15   0.000      0.1511E-16   0.000      0.9118E-18  0.7691E-19  0.4646E-19  0.5763E-23   0.000       0.000       0.000       0.000       0.000      0.8496E-13   0.000      0.5825E-14   0.000      0.8625E-13   0.000    
         290   1.436      0.2862      0.2611E-13  0.7583E-16  0.4543E-17  0.7340E-20  0.3962E-22  0.2041E-24  0.1383E-26  0.9592E-29   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.2087E-35   0.000      0.1351E-13  0.1286E-16  0.2108E-15   0.000      0.1558E-16   0.000      0.9578E-18  0.8152E-19  0.4963E-19  0.6521E-23   0.000       0.000       0.000       0.000       0.000      0.8511E-13   0.000      0.5852E-14   0.000      0.8593E-13   0.000    
         291   1.449      0.2878      0.2622E-13  0.7609E-16  0.4624E-17  0.8243E-20  0.4585E-22  0.2362E-24  0.1582E-26  0.1114E-28   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.2077E-35   0.000      0.1358E-13  0.1298E-16  0.2134E-15   0.000      0.1606E-16   0.000      0.1006E-17  0.8637E-19  0.5298E-19  0.7371E-23   0.000       0.000       0.000       0.000       0.000      0.8526E-13   0.000      0.5879E-14   0.000      0.8562E-13   0.000    
         292   1.463      0.2895      0.2632E-13  0.7636E-16  0.4708E-17  0.9249E-20  0.5300E-22  0.2735E-24  0.1807E-26  0.1292E-28   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.2068E-35   0.000      0.1365E-13  0.1311E-16  0.2160E-15   0.000      0.1656E-16   0.000      0.1056E-17  0.9148E-19  0.5653E-19  0.8324E-23   0.000       0.000       0.000       0.000       0.000      0.8540E-13   0.000      0.5907E-14   0.000      0.8531E-13   0.000    
         293   1.476      0.2913      0.2643E-13  0.7662E-16  0.4793E-17  0.1037E-19  0.6121E-22  0.3166E-24  0.2062E-26  0.1497E-28   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.2058E-35   0.000      0.1373E-13  0.1324E-16  0.2186E-15   0.000      0.1706E-16   0.000      0.1108E-17  0.9685E-19  0.6029E-19  0.9391E-23   0.000       0.000       0.000       0.000       0.000      0.8555E-13   0.000      0.5934E-14   0.000      0.8500E-13   0.000    
         294   1.490      0.2930      0.2654E-13  0.7690E-16  0.4882E-17  0.1161E-19  0.7061E-22  0.3666E-24  0.2350E-26  0.1733E-28   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.2049E-35   0.000      0.1380E-13  0.1337E-16  0.2213E-15   0.000      0.1758E-16   0.000      0.1162E-17  0.1025E-18  0.6427E-19  0.1058E-22   0.000       0.000       0.000       0.000       0.000      0.8570E-13   0.000      0.5962E-14   0.000      0.8468E-13   0.000    
         295   1.504      0.2948      0.2665E-13  0.7717E-16  0.4973E-17  0.1299E-19  0.8138E-22  0.4246E-24  0.2676E-26  0.2003E-28   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.2039E-35   0.000      0.1388E-13  0.1350E-16  0.2239E-15   0.000      0.1811E-16   0.000      0.1218E-17  0.1084E-18  0.6847E-19  0.1192E-22   0.000       0.000       0.000       0.000       0.000      0.8585E-13   0.000      0.5991E-14   0.000      0.8437E-13   0.000    
         296   1.518      0.2966      0.2676E-13  0.7746E-16  0.5067E-17  0.1452E-19  0.9370E-22  0.4918E-24  0.3044E-26  0.2312E-28   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.2030E-35   0.000      0.1396E-13  0.1363E-16  0.2266E-15   0.000      0.1865E-16   0.000      0.1276E-17  0.1147E-18  0.7291E-19  0.1340E-22   0.000       0.000       0.000       0.000       0.000      0.8600E-13   0.000      0.6020E-14   0.000      0.8406E-13   0.000    
         297   1.532      0.2984      0.2687E-13  0.7775E-16  0.5164E-17  0.1622E-19  0.1078E-21  0.5698E-24  0.3458E-26  0.2665E-28   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.2020E-35   0.000      0.1404E-13  0.1377E-16  0.2293E-15   0.000      0.1920E-16   0.000      0.1337E-17  0.1212E-18  0.7761E-19  0.1506E-22   0.000       0.000       0.000       0.000       0.000      0.8615E-13   0.000      0.6049E-14   0.000      0.8375E-13   0.000    
         298   1.546      0.3003      0.2698E-13  0.7804E-16  0.5264E-17  0.1809E-19  0.1238E-21  0.6603E-24  0.3925E-26  0.3070E-28   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.2011E-35   0.000      0.1412E-13  0.1391E-16  0.2319E-15   0.000      0.1976E-16   0.000      0.1400E-17  0.1281E-18  0.8256E-19  0.1691E-22   0.000       0.000       0.000       0.000       0.000      0.8630E-13   0.000      0.6079E-14   0.000      0.8345E-13   0.000    
         299   1.560      0.3021      0.2709E-13  0.7834E-16  0.5367E-17  0.2017E-19  0.1422E-21  0.7653E-24  0.4450E-26  0.3531E-28   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.2001E-35   0.000      0.1420E-13  0.1404E-16  0.2346E-15   0.000      0.2034E-16   0.000      0.1466E-17  0.1353E-18  0.8779E-19  0.1896E-22   0.000       0.000       0.000       0.000       0.000      0.8645E-13   0.000      0.6109E-14   0.000      0.8314E-13   0.000    
         300   1.575      0.3041      0.2721E-13  0.7865E-16  0.5474E-17  0.2246E-19  0.1630E-21  0.8871E-24  0.5039E-26  0.4056E-28   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1991E-35   0.000      0.1428E-13  0.1418E-16  0.2373E-15   0.000      0.2093E-16   0.000      0.1534E-17  0.1428E-18  0.9330E-19  0.2125E-22   0.000       0.000       0.000       0.000       0.000      0.8660E-13   0.000      0.6139E-14   0.000      0.8283E-13   0.000    
         301   1.589      0.3060      0.2732E-13  0.7896E-16  0.5584E-17  0.2500E-19  0.1868E-21  0.1028E-23  0.5701E-26  0.4655E-28   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1982E-35   0.000      0.1437E-13  0.1432E-16  0.2400E-15   0.000      0.2153E-16   0.000      0.1605E-17  0.1508E-18  0.9911E-19  0.2379E-22   0.000       0.000       0.000       0.000       0.000      0.8675E-13   0.000      0.6170E-14   0.000      0.8253E-13   0.000    
         302   1.604      0.3080      0.2744E-13  0.7928E-16  0.5698E-17  0.2779E-19  0.2138E-21  0.1192E-23  0.6443E-26  0.5335E-28   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1972E-35   0.000      0.1445E-13  0.1447E-16  0.2427E-15   0.000      0.2214E-16   0.000      0.1678E-17  0.1591E-18  0.1052E-18  0.2660E-22   0.000       0.000       0.000       0.000       0.000      0.8691E-13   0.000      0.6202E-14   0.000      0.8222E-13   0.000    
         303   1.619      0.3099      0.2756E-13  0.7960E-16  0.5815E-17  0.3086E-19  0.2444E-21  0.1382E-23  0.7275E-26  0.6108E-28   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1962E-35   0.000      0.1453E-13  0.1461E-16  0.2455E-15   0.000      0.2276E-16   0.000      0.1754E-17  0.1678E-18  0.1117E-18  0.2972E-22   0.000       0.000       0.000       0.000       0.000      0.8706E-13   0.000      0.6233E-14   0.000      0.8191E-13   0.000    
         304   1.634      0.3120      0.2768E-13  0.7993E-16  0.5936E-17  0.3425E-19  0.2792E-21  0.1603E-23  0.8205E-26  0.6984E-28   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1953E-35   0.000      0.1462E-13  0.1476E-16  0.2482E-15   0.000      0.2340E-16   0.000      0.1832E-17  0.1768E-18  0.1185E-18  0.3318E-22   0.000       0.000       0.000       0.000       0.000      0.8722E-13   0.000      0.6265E-14   0.000      0.8161E-13   0.000    
         305   1.649      0.3140      0.2780E-13  0.8027E-16  0.6061E-17  0.3797E-19  0.3186E-21  0.1858E-23  0.9244E-26  0.7977E-28   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1943E-35   0.000      0.1471E-13  0.1491E-16  0.2509E-15   0.000      0.2405E-16   0.000      0.1914E-17  0.1863E-18  0.1256E-18  0.3700E-22   0.000       0.000       0.000       0.000       0.000      0.8737E-13   0.000      0.6298E-14   0.000      0.8131E-13   0.000    
         306   1.664      0.3161      0.2792E-13  0.8061E-16  0.6191E-17  0.4207E-19  0.3632E-21  0.2155E-23  0.1040E-25  0.9100E-28   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1933E-35   0.000      0.1480E-13  0.1506E-16  0.2536E-15   0.000      0.2471E-16   0.000      0.1998E-17  0.1963E-18  0.1331E-18  0.4123E-22   0.000       0.000       0.000       0.000       0.000      0.8753E-13   0.000      0.6331E-14   0.000      0.8101E-13   0.000    
         307   1.680      0.3182      0.2804E-13  0.8096E-16  0.6324E-17  0.4656E-19  0.4136E-21  0.2498E-23  0.1170E-25  0.1037E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1924E-35   0.000      0.1489E-13  0.1521E-16  0.2564E-15   0.000      0.2538E-16   0.000      0.2085E-17  0.2067E-18  0.1410E-18  0.4589E-22   0.000       0.000       0.000       0.000       0.000      0.8768E-13   0.000      0.6364E-14   0.000      0.8070E-13   0.000    
         308   1.695      0.3204      0.2817E-13  0.8132E-16  0.6463E-17  0.5149E-19  0.4706E-21  0.2896E-23  0.1314E-25  0.1180E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1914E-35   0.000      0.1498E-13  0.1536E-16  0.2591E-15   0.000      0.2607E-16   0.000      0.2175E-17  0.2175E-18  0.1492E-18  0.5104E-22   0.000       0.000       0.000       0.000       0.000      0.8784E-13   0.000      0.6398E-14   0.000      0.8040E-13   0.000    
         309   1.711      0.3225      0.2829E-13  0.8169E-16  0.6605E-17  0.5689E-19  0.5349E-21  0.3356E-23  0.1475E-25  0.1342E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1904E-35   0.000      0.1507E-13  0.1551E-16  0.2618E-15   0.000      0.2676E-16   0.000      0.2268E-17  0.2289E-18  0.1579E-18  0.5671E-22   0.000       0.000       0.000       0.000       0.000      0.8800E-13   0.000      0.6433E-14   0.000      0.8010E-13   0.000    
         310   1.727      0.3247      0.2842E-13  0.8206E-16  0.6753E-17  0.6280E-19  0.6075E-21  0.3890E-23  0.1654E-25  0.1524E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1894E-35   0.000      0.1517E-13  0.1567E-16  0.2645E-15   0.000      0.2747E-16   0.000      0.2364E-17  0.2407E-18  0.1670E-18  0.6295E-22   0.000       0.000       0.000       0.000       0.000      0.8816E-13   0.000      0.6467E-14   0.000      0.7980E-13   0.000    
         311   1.743      0.3270      0.2855E-13  0.8244E-16  0.6906E-17  0.6926E-19  0.6892E-21  0.4506E-23  0.1852E-25  0.1728E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1884E-35   0.000      0.1526E-13  0.1583E-16  0.2673E-15   0.000      0.2820E-16   0.000      0.2463E-17  0.2530E-18  0.1766E-18  0.6982E-22   0.000       0.000       0.000       0.000       0.000      0.8832E-13   0.000      0.6503E-14   0.000      0.7950E-13   0.000    
         312   1.759      0.3292      0.2868E-13  0.8283E-16  0.7064E-17  0.7633E-19  0.7811E-21  0.5220E-23  0.2073E-25  0.1958E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1875E-35   0.000      0.1536E-13  0.1599E-16  0.2700E-15   0.000      0.2893E-16   0.000      0.2565E-17  0.2658E-18  0.1866E-18  0.7737E-22   0.000       0.000       0.000       0.000       0.000      0.8848E-13   0.000      0.6538E-14   0.000      0.7921E-13   0.000    
         313   1.775      0.3315      0.2881E-13  0.8323E-16  0.7227E-17  0.8405E-19  0.8845E-21  0.6044E-23  0.2318E-25  0.2216E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1865E-35   0.000      0.1545E-13  0.1615E-16  0.2727E-15   0.000      0.2968E-16   0.000      0.2671E-17  0.2792E-18  0.1970E-18  0.8566E-22   0.000       0.000       0.000       0.000       0.000      0.8864E-13   0.000      0.6575E-14   0.000      0.7891E-13   0.000    
         314   1.792      0.3339      0.2894E-13  0.8363E-16  0.7396E-17  0.9247E-19  0.1001E-20  0.6997E-23  0.2589E-25  0.2505E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1855E-35   0.000      0.1555E-13  0.1631E-16  0.2754E-15   0.000      0.3043E-16   0.000      0.2780E-17  0.2932E-18  0.2080E-18  0.9475E-22   0.000       0.000       0.000       0.000       0.000      0.8880E-13   0.000      0.6611E-14   0.000      0.7861E-13   0.000    
         315   1.808      0.3362      0.2907E-13  0.8405E-16  0.7570E-17  0.1016E-18  0.1131E-20  0.8097E-23  0.2890E-25  0.2829E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1845E-35   0.000      0.1565E-13  0.1647E-16  0.2781E-15   0.000      0.3120E-16   0.000      0.2892E-17  0.3077E-18  0.2195E-18  0.1047E-21   0.000       0.000       0.000       0.000       0.000      0.8897E-13   0.000      0.6649E-14   0.000      0.7832E-13   0.000    
         316   1.825      0.3386      0.2921E-13  0.8447E-16  0.7750E-17  0.1116E-18  0.1277E-20  0.9366E-23  0.3222E-25  0.3191E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1835E-35   0.000      0.1575E-13  0.1664E-16  0.2808E-15   0.000      0.3199E-16   0.000      0.3008E-17  0.3228E-18  0.2315E-18  0.1156E-21   0.000       0.000       0.000       0.000       0.000      0.8913E-13   0.000      0.6686E-14   0.000      0.7803E-13   0.000    
         317   1.842      0.3411      0.2935E-13  0.8490E-16  0.7937E-17  0.1225E-18  0.1440E-20  0.1083E-22  0.3590E-25  0.3595E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1825E-35   0.000      0.1586E-13  0.1681E-16  0.2835E-15   0.000      0.3278E-16   0.000      0.3126E-17  0.3385E-18  0.2440E-18  0.1276E-21   0.000       0.000       0.000       0.000       0.000      0.8929E-13   0.000      0.6724E-14   0.000      0.7773E-13   0.000    
         318   1.859      0.3436      0.2948E-13  0.8534E-16  0.8129E-17  0.1343E-18  0.1623E-20  0.1251E-22  0.3996E-25  0.4047E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1815E-35   0.000      0.1596E-13  0.1697E-16  0.2862E-15   0.000      0.3358E-16   0.000      0.3249E-17  0.3548E-18  0.2571E-18  0.1406E-21   0.000       0.000       0.000       0.000       0.000      0.8946E-13   0.000      0.6763E-14   0.000      0.7744E-13   0.000    
         319   1.876      0.3461      0.2962E-13  0.8579E-16  0.8329E-17  0.1472E-18  0.1827E-20  0.1445E-22  0.4445E-25  0.4550E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1805E-35   0.000      0.1606E-13  0.1715E-16  0.2889E-15   0.000      0.3440E-16   0.000      0.3375E-17  0.3718E-18  0.2708E-18  0.1549E-21   0.000       0.000       0.000       0.000       0.000      0.8963E-13   0.000      0.6802E-14   0.000      0.7715E-13   0.000    
         320   1.894      0.3486      0.2977E-13  0.8625E-16  0.8534E-17  0.1611E-18  0.2055E-20  0.1669E-22  0.4941E-25  0.5110E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1795E-35   0.000      0.1617E-13  0.1732E-16  0.2916E-15   0.000      0.3523E-16   0.000      0.3504E-17  0.3894E-18  0.2851E-18  0.1704E-21   0.000       0.000       0.000       0.000       0.000      0.8979E-13   0.000      0.6842E-14   0.000      0.7686E-13   0.000    
         321   1.911      0.3512      0.2991E-13  0.8672E-16  0.8747E-17  0.1763E-18  0.2310E-20  0.1925E-22  0.5487E-25  0.5732E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1785E-35   0.000      0.1628E-13  0.1749E-16  0.2942E-15   0.000      0.3606E-16   0.000      0.3637E-17  0.4076E-18  0.3000E-18  0.1874E-21   0.000       0.000       0.000       0.000       0.000      0.8996E-13   0.000      0.6882E-14   0.000      0.7657E-13   0.000    
         322   1.929      0.3538      0.3005E-13  0.8719E-16  0.8967E-17  0.1926E-18  0.2593E-20  0.2220E-22  0.6089E-25  0.6424E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1775E-35   0.000      0.1639E-13  0.1766E-16  0.2969E-15   0.000      0.3691E-16   0.000      0.3773E-17  0.4266E-18  0.3155E-18  0.2058E-21   0.000       0.000       0.000       0.000       0.000      0.9013E-13   0.000      0.6923E-14   0.000      0.7628E-13   0.000    
         323   1.947      0.3564      0.3020E-13  0.8768E-16  0.9194E-17  0.2104E-18  0.2909E-20  0.2559E-22  0.6753E-25  0.7192E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1765E-35   0.000      0.1650E-13  0.1784E-16  0.2995E-15   0.000      0.3777E-16   0.000      0.3913E-17  0.4462E-18  0.3317E-18  0.2259E-21   0.000       0.000       0.000       0.000       0.000      0.9030E-13   0.000      0.6964E-14   0.000      0.7600E-13   0.000    
         324   1.965      0.3591      0.3034E-13  0.8818E-16  0.9428E-17  0.2296E-18  0.3259E-20  0.2947E-22  0.7483E-25  0.8043E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1755E-35   0.000      0.1661E-13  0.1802E-16  0.3021E-15   0.000      0.3864E-16   0.000      0.4057E-17  0.4666E-18  0.3485E-18  0.2477E-21   0.000       0.000       0.000       0.000       0.000      0.9047E-13   0.000      0.7006E-14   0.000      0.7571E-13   0.000    
         325   1.983      0.3618      0.3049E-13  0.8869E-16  0.9671E-17  0.2503E-18  0.3649E-20  0.3391E-22  0.8287E-25  0.8985E-27   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1745E-35   0.000      0.1672E-13  0.1820E-16  0.3047E-15   0.000      0.3952E-16   0.000      0.4204E-17  0.4876E-18  0.3660E-18  0.2714E-21   0.000       0.000       0.000       0.000       0.000      0.9064E-13   0.000      0.7048E-14   0.000      0.7543E-13   0.000    
         326   2.001      0.3646      0.3064E-13  0.8921E-16  0.9921E-17  0.2727E-18  0.4082E-20  0.3900E-22  0.9172E-25  0.1003E-26   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1735E-35   0.000      0.1684E-13  0.1838E-16  0.3073E-15   0.000      0.4041E-16   0.000      0.4355E-17  0.5095E-18  0.3843E-18  0.2972E-21   0.000       0.000       0.000       0.000       0.000      0.9081E-13   0.000      0.7091E-14   0.000      0.7514E-13   0.000    
         327   2.020      0.3674      0.3079E-13  0.8973E-16  0.1018E-16  0.2969E-18  0.4562E-20  0.4482E-22  0.1015E-24  0.1118E-26   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1725E-35   0.000      0.1695E-13  0.1856E-16  0.3099E-15   0.000      0.4131E-16   0.000      0.4510E-17  0.5320E-18  0.4032E-18  0.3251E-21   0.000       0.000       0.000       0.000       0.000      0.9098E-13   0.000      0.7134E-14   0.000      0.7486E-13   0.000    
         328   2.038      0.3702      0.3095E-13  0.9027E-16  0.1045E-16  0.3230E-18  0.5093E-20  0.5147E-22  0.1122E-24  0.1245E-26   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1715E-35   0.000      0.1707E-13  0.1874E-16  0.3124E-15   0.000      0.4222E-16   0.000      0.4668E-17  0.5554E-18  0.4230E-18  0.3553E-21   0.000       0.000       0.000       0.000       0.000      0.9116E-13   0.000      0.7178E-14   0.000      0.7458E-13   0.000    
         329   2.057      0.3730      0.3110E-13  0.9082E-16  0.1072E-16  0.3511E-18  0.5682E-20  0.5907E-22  0.1239E-24  0.1385E-26   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1704E-35   0.000      0.1719E-13  0.1892E-16  0.3149E-15   0.000      0.4314E-16   0.000      0.4830E-17  0.5795E-18  0.4434E-18  0.3880E-21   0.000       0.000       0.000       0.000       0.000      0.9133E-13   0.000      0.7222E-14   0.000      0.7430E-13   0.000    
         330   2.076      0.3759      0.3126E-13  0.9139E-16  0.1100E-16  0.3813E-18  0.6332E-20  0.6773E-22  0.1369E-24  0.1540E-26   0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000       0.000      0.1694E-35   0.000      0.1731E-13  0.1911E-16  0.3175E-15   0.000      0.4407E-16   0.000      0.4996E-17  0.6044E-18  0.4647E-18  0.4234E-21   0.000       0.000       0.000       0.000       0.000      0.9150E-13   0.000      0.7267E-14   0.000      0.7402E-13   0.000    
